fold,phase,population,row_type,scheme,master_seed,member,status,coverage_open_minutes,distinct_ids,effective_sample_size_claim,max_concurrency,mean_active_concurrency,raw_mean_uniqueness,raw_uniqueness_max,raw_uniqueness_min,repetitions,fit_status,fit_reason,fit_contract_sha256,sampling_contract_sha256,derived_seed,draw_count,training_candidates,draws_sha256,probabilities_sha256,probability_bytes,sampling_seconds,tree_queries,max_query_levels,max_multiplicity
2023Q3,inner,temporal,member_sampling,sequential,0,2,available,83088.0,512,False,4,1.1070431349894088,0.9054389289630744,1.0,0.25,0,succeeded,,6bfc59eeae2e9c91a6d7aa7fa08e2914ccffc30d4dae5a65d65de7d3a29b1062,1a2a18d909f2337d4011d9fffb0806490cedeb27163d906e344f35553e3449c7,46016481436915590548887763769937456953,512,355996,58d0e55251e92abdf3cb848f4cd9b871a6137bf20de059ec178e2e250ab72e58,a14586053b7aec127539714d6aea92205233d7176e6eee50574ec656ba231840,1458159616,57.84721529201488,182269952,13,1
2023Q3,inner,temporal,member_sampling,sequential,1,0,available,77645.0,512,False,3,1.1106059630368987,0.9170395672664229,1.0,0.33333333333333326,0,succeeded,,b6baca649e300425f4984dd76cb0c31bd217ddbc32c9e8b66fd68114a38b98a7,e2485c1dd88f58d1adbf11ee347b051a3ffc0060ee140e016b389ea3f643d397,215301941543266114943869738707030018342,512,355996,154ff22fd7c60a191b1611e4c33b2b7f6e5061a1fc69824161ad501f3454be00,110ef264ef2520dc2dc644ebf201d9fb544108006478534a1dca8cfb84923a2e,1458159616,57.26406987500377,182269952,13,1
2023Q3,inner,temporal,member_sampling,sequential,1,1,available,73025.0,511,False,3,1.0784662786716879,0.9124246998594324,1.0,0.3333333333333333,1,succeeded,,8e39daef9700af259027d44bc366b612dcc2e144be24932cf6314861259e74e2,8c299ef25cf3e536649f81d53d917d4af23aa47c48d66cfd2ce924dd8d64e15c,114973452869930699093411841429346742186,512,355996,0a78da28dd6f9a8bf76b748a30a3754589bbbe6a0dc4d1cef5e74a86a4d37241,06a89e66011059f619eff4e853d091fb16ce8b0c44aa90d4c301ac963733354d,1458159616,58.44472379097715,182269952,13,2
2023Q3,inner,temporal,member_sampling,sequential,1,2,available,82283.0,512,False,3,1.0804540427548825,0.9244179338320673,1.0,0.3333333333333333,0,succeeded,,d75502cb9d42d875021d9c2682343fed3612b10254114649bbb5095f61ff412a,3464b989f1e7594de49c5e853a06c610a597666d7a5dc2e3b6a07465b774d72c,56748361380255657178699521966992904632,512,355996,88db861d4394a8e9614dc22731d72a3fcab5711edf5150061244e2f40c9b9545,894fcb80b93a48637f6f48fc68e6bf84e6dcb61328585c5b22810c44bc9b529b,1458159616,58.541137041000184,182269952,13,1
2023Q3,inner,temporal,member_sampling,uniform,0,0,available,80048.0,512,False,6,1.2367954227463522,0.8546390613777956,1.0,0.1714285714285714,0,succeeded,,20977ec4906c286dd74bb3a86b7c7d06faaefd1074b1cfd16a12e73841bf38a4,fe6eac7f566261867670209dbdae2d66f3864e14434655a0aa9be94466efa5da,161263833927240610352601951270189530651,512,355996,1972b76d990ce94dddd99be8c7f77ab6116587914a1e044a6738193f2ef791a4,,0,0.9251197499979753,0,0,1
2023Q3,inner,temporal,member_sampling,uniform,0,1,available,64668.0,510,False,3,1.2235572462423454,0.8600063941463362,1.0,0.33333333333333326,2,succeeded,,dcfdf453009187ad075c7706b4c8267e2670437bbd67acfe8487b6617b4fef5d,022523d428621932058983e5f65ccfb0589b27b4a6c58863c269bd77be7c89d9,41492603866242699408291504473372725819,512,355996,048a0316935ffac737e20cd9ac2fd12aced4d7968d0aba79014a571081d01045,,0,0.9290519169881009,0,0,2
2023Q3,inner,temporal,member_sampling,uniform,0,2,available,70636.0,510,False,5,1.1316042811031202,0.8795606218052541,1.0,0.23392857142857143,2,succeeded,,1f3870a20c4338fd699747c5dabf5d018c2dfba4d1dabc2d11a14db07577990d,7814fa4f56272dcc8156f51b07b7d9ca706ced09edb56674c83338930cd9a380,46016481436915590548887763769937456953,512,355996,1de000bfd32fc818482aa807e6ddf2a5c25756be6d30819a2bc137fab08dc3b0,,0,0.941691207990516,0,0,2
2023Q3,inner,temporal,member_sampling,uniform,1,0,available,71610.0,511,False,3,1.1757855048177628,0.8933676666597317,1.0,0.33333333333333326,1,succeeded,,b4e503d46c46614f98d03280389f50e6f21216d4e7209dd3548609173b67755c,5a43229bf37431e959cf27b52e33e52a931c9a90aa866d62324f4ccc167916ad,215301941543266114943869738707030018342,512,355996,ed63bb38be7a89369dc46c7d42d6f5dee254a5cd5d2a7e5b04e962d033b098df,,0,0.9677738749887794,0,0,2
2023Q3,inner,temporal,member_sampling,uniform,1,1,available,80493.0,512,False,4,1.141490564396904,0.8717217750996951,1.0,0.25,0,succeeded,,c9f44f4a1383eafac43e2606b6eb4a6181ca7a5ed5ab66bc71357ba793356bdd,d1a420b39442afa7c9e2165c077b0f6e702c75e2f10b265f94bb2c6c8379dbc3,114973452869930699093411841429346742186,512,355996,51988a36a7186b068248b8c99f95deaf4e270645d213e368b3be29f281799c1d,,0,0.9830095419893041,0,0,1
2023Q3,inner,temporal,member_sampling,uniform,1,2,available,79976.0,512,False,3,1.1407297189156747,0.8876788919453358,1.0,0.3333333333333333,0,succeeded,,aba8c060784f507e40dc2db0c43259ef8ff296ffd937f4d15ecfe8041a183135,43a95ed5c5f3f014554050ab4e9ea68340fefe7cdd431c8446b1091b487f8081,56748361380255657178699521966992904632,512,355996,5253500a7575e4564dea98671d09b1a2d21036c0a158d6669aa3ec23b1976d66,,0,0.9605223749822471,0,0,1
2023Q3,refit,0.0005,full_population,all_events_once,,,available,364767.0,33012,False,116,19.00774466988516,0.08578054429763046,1.0,0.008855342621607124,0,,,,,,,,,,,,,,
2023Q3,refit,0.0005,member_sampling,sequential,0,0,available,82932.0,509,False,3,1.1564293638161385,0.8902170475169893,1.0,0.33333333333333326,3,succeeded,,fbc8c81396816d42e964f9802153261a2b6e34e890d1116df7e7b17f1367c54b,a7f37c52e92469a9b5d08971866b435a502504edd0731e0783217990b6b476dc,27492540518709416569458338602676896988,512,33012,6bb3c9a795494699a4a9493be89af85bf0b3e186e5c2bbcdebca0053fe8232a2,6bd35b1ec78eb4871416b39cca7252e84c51d5e2fc6978d49fde720da6970d8f,135217152,5.774875165981939,16902144,10,2
2023Q3,refit,0.0005,member_sampling,sequential,0,1,available,108442.0,511,False,4,1.2254938123605246,0.8772967427815164,1.0,0.25,1,succeeded,,45c164299b7453c88f15e0da048411c222ea7aa33f4f4e61f32466ba34f21bae,a02ac2a288105bde6eeafe8e1450a60fb6a344b0178d4a3cfd8980f8e7932b0d,90958470858957731198846729056018764383,512,33012,16d942afe66de3e4d40bce907adf213e5da6459fd1485b114fad454dfb9c2d6a,84b9d6bfae51a63ee97cc1e0ad586f6493a4932be574f15b1d4fa699ac1d7716,135217152,5.877150957996491,16902144,10,2
2023Q3,refit,0.0005,member_sampling,sequential,0,2,available,83189.0,508,False,4,1.2070946879996154,0.8948915997135152,1.0,0.25,4,succeeded,,544298f6f4e9afb03afbd1c97e9a3ccc206077311c43443ea7d732f4f2ca149b,4addc22d53afd8642bf74e9bc876a99a9c8e8a888ca0e1bfdd8c8fe202a2874c,257718724691900437975565308545030603120,512,33012,0fe7f8b9165fea127bffd8021c99972f3aaa75230a7893293e20d1b6e52e839a,f1ff3d08610a705f4cf9e3cc3a80beab22234ae9c8a490667788a60401ffecfe,135217152,5.829794290999416,16902144,10,2
2023Q3,refit,0.0005,member_sampling,sequential,1,0,available,96342.0,510,False,4,1.1648190820203026,0.8974391407882383,1.0,0.25,2,succeeded,,d3766baa389d56bd2b9488cbbb278c5bce44e13077c1a2238e2cbbf6a0772ab9,3e4e9fae6c0852806e45fc58001626403d6b6e4812c9f0c1fff4a155d7ba10c4,21814748789586370219164982041403500779,512,33012,bb4bf8d31f11f50e021f40119398de4b7e3a8d5ac3eac3f8a4109c0a11ae9977,2fcee12f643bb439059f322d3e5c0f61759fbe32326fffabc361212fe5c87d90,135217152,5.751560083008371,16902144,10,2
2023Q3,refit,0.0005,member_sampling,sequential,1,1,available,84220.0,512,False,3,1.118344811208739,0.9050884031869187,1.0,0.3333333333333333,0,succeeded,,a9ce7859ee78d16703fb905c1590430dfd36e1eac65bbf23983b14078e162862,4d072af9a64a45497225dd4d3013c90724a48bc747ed80cd094bd87982dc5a7b,326003401324314401701226370488522477500,512,33012,654714964f8254c5a5c05784ff512cdd00ae20d172922acb314a9d0b8e52fa31,864cf4727a2dd41d9512dd41050a084c172dc38739d005661297ff9752d5d5b5,135217152,5.76351429198985,16902144,10,1
2023Q3,refit,0.0005,member_sampling,sequential,1,2,available,96608.0,510,False,4,1.1157461079827757,0.9047955062013626,1.0,0.3263888888888889,2,succeeded,,e94ccfa7899fbd96622934077e71b74abe7162ad7521a790003ddfd5363ea753,4b61c353a24044638eb9bc3447727007345cc86fdc2003cf0c379bdf216c8a36,63337531768675299582623570931168150179,512,33012,ffcf04f0b68b928a546f1e498b49a4699dbe081aa73ccb7e8fd8cb8d3b155d61,9d0aa8e68d14a7820335de661063244c9a6c583b6831e0a5913860bc761e7b56,135217152,5.805544875009218,16902144,10,2
2023Q3,refit,0.0005,member_sampling,uniform,0,0,available,87604.0,508,False,5,1.2592004931281677,0.830327485230705,1.0,0.23244680851063831,4,succeeded,,6f9fd622214be648b3babc1ac328a75e44a81f1d240c785d1213267c2bd8da59,423a2180473799b803048363313f7cc7d08b06751cb977c6827b77c6f5db2e8c,27492540518709416569458338602676896988,512,33012,e2a6b11abbeb7ed00c9127fb90020323399668a164bd180d519b4b47a6a52075,,0,0.09058491699397564,0,0,2
2023Q3,refit,0.0005,member_sampling,uniform,0,1,available,90131.0,510,False,4,1.2313632379536452,0.8550354126713597,1.0,0.25,2,succeeded,,f312232136dd285eab2ad0fcafd859accb6721f89beed3064403aec506a824f1,ba19a00c4829f841e8b3094a7643ab1d1f53e3f6d43b9ca3eb76cd44e95c9366,90958470858957731198846729056018764383,512,33012,ba38f8de609f867ad2e2f245308836304e1179368adb990e1cc53bc275f14b13,,0,0.09027874999446794,0,0,2
2023Q3,refit,0.0005,member_sampling,uniform,0,2,available,87225.0,509,False,3,1.1718200057323016,0.8510876335982623,1.0,0.33333333333333326,3,succeeded,,291690c9b35783ba4a0ec258cca04a4e20ad64be579a21a1e25d03050b2b1225,c4a1b43eddcb58e86eb288c535ef38eeca4febbb1f552074ccc6c8a489daab6a,257718724691900437975565308545030603120,512,33012,5963f3b7fee139f99f37edcfe7a370c25f2d6ca77ea58e3f36e135770016b836,,0,0.09091212501516566,0,0,3
2023Q3,refit,0.0005,member_sampling,uniform,1,0,available,83051.0,509,False,4,1.229316925744422,0.8644140455000902,1.0,0.25,3,succeeded,,af390373e488491c0d36ebe22059e8807151859d6b29147ab75588cff47c7b52,6a179a0ea3185a0406e510ac7cf749ad55da89c56160d70a3ae93817e356578a,21814748789586370219164982041403500779,512,33012,fd702e23446a2b2d42c75e54eedc38bce9f8f042a680e9b5f907177243156421,,0,0.09124395801336505,0,0,2
2023Q3,refit,0.0005,member_sampling,uniform,1,1,available,77237.0,509,False,4,1.195890570581457,0.8644420295051548,1.0,0.25,3,succeeded,,fea99465016398f4bb2ecc08158e4b0be148aed59230b7a4da9aa2cadc7cfa88,62c5822b2bc0ed3fcc91698c72297205b5874d49697f889e00f9ebb842c36f3f,326003401324314401701226370488522477500,512,33012,30663f5426f803427768e721b91ceff008f4b4b98ff902f251751c4e3cb3e46f,,0,0.08922516700113192,0,0,2
2023Q3,refit,0.0005,member_sampling,uniform,1,2,available,93003.0,510,False,3,1.153758480909218,0.8702983822845278,1.0,0.33333333333333326,2,succeeded,,7f93ffd4a0c574acccf08855a1e13a7fe6ee32c2151b2a3584bd0a00b9b8408e,f6ac7c24f1be0f54f7e3d9065041a99c54e851e5e467d75408cb9b0502f37883,63337531768675299582623570931168150179,512,33012,0f0df22ab37fb656c837c4e400a47b6b7b2d751fe54d2e0da85c3bf92fa32d27,,0,0.09057883400237188,0,0,2
2023Q3,refit,0.001,full_population,all_events_once,,,available,354661.0,11716,False,50,7.129340412393807,0.22416056025071948,1.0,0.021908901225631137,0,,,,,,,,,,,,,,
2023Q3,refit,0.001,member_sampling,sequential,0,0,available,93966.0,508,False,4,1.1317710661303024,0.8955653310873652,1.0,0.25,4,succeeded,,100a543eef4997c7b67289b3322a02149df8b4145dddec20e76754f2846f0bab,f7735c69bf8790216af02a65951522e21cb3001a85431458e327094c71ee4426,144496401234533742334428543906095520001,512,11716,8b614181ea2e00f991fbe355e19518bb948198d2edc077d878ce904be92618c4,9bb06cbb227b08d648bf8d106ffd07c13062d1bb4d48f7e125dd211bc12f7987,47988736,1.815360666019842,5998592,8,2
2023Q3,refit,0.001,member_sampling,sequential,0,1,available,89705.0,499,False,4,1.1708265982944095,0.9075986846418518,1.0,0.25,13,succeeded,,2df0bd069783c568be12d6bd561da4a9f68da084900df825ccb336040de9a63a,5a136638263d283116152efae37a2c33fd1dc3d8f4d5ea09a0646b0c7563ac6b,78643518951984955365452746785860755209,512,11716,ae674d84bb5f0d3c2459794ffe8ff543b4b4da28c15ba3bf9ec3a18e84b0040b,d0addc77e1eda75824cd6d1ba4695abe3d3f4a01deac943e3f129fe675ae3f5f,47988736,1.8342026669997722,5998592,8,2
2023Q3,refit,0.001,member_sampling,sequential,0,2,available,92131.0,507,False,4,1.225233634715785,0.8894102817749772,1.0,0.25,5,succeeded,,ec0a486c422128928185cb9305b26153bde1e43c7fbe497ce8d849d42b3a3ac7,f3f8c0e6f71070d953f0851064fda714bf1b26157cbeb64e8bc3dca5d7d7def5,122211428909899690213472505305360208801,512,11716,1a67ae51244b21c2ba5e1d9ed5c44b12600cfb9ba257458e09e6af94f949a9e2,b846efc8db9cf74b93847bdc913e1e60883b2bde5996524b18108e256f5204b0,47988736,1.8076298749947455,5998592,8,2
2023Q3,refit,0.001,member_sampling,sequential,1,0,available,103764.0,505,False,5,1.235688678154273,0.8725496878276054,1.0,0.28214285714285714,7,succeeded,,48464acfc9ae3e75818c98f34be255e85bd8d5253780fa6fbe2ac64ed61a1670,15d1218b32e092a51da998cdd47582112bdae47829e490b8608c93cc509f1089,327660718968766200397485050597333700954,512,11716,2b2f0277902c320e2f761703ea6ccc207ad4f543919518b5023be937f14d9d4f,dae1f3414645158f7355ff58f3bc08a7f74c4f025f19bbb5afd30a04a988da8f,47988736,1.8154134580108803,5998592,8,2
2023Q3,refit,0.001,member_sampling,sequential,1,1,available,81851.0,510,False,3,1.1407435461998021,0.901686922409054,1.0,0.3333333333333333,2,succeeded,,f47aadaddb4dcb11f2faca8f0eb3f5160b81274186ebddf16627044d010a48df,e72a6c4192b681751472d463572fc79129ebe458c56461dd29af5531dbc3b574,145917354043622952360803348145702214528,512,11716,e447036fba7d8d4770335ac129740bc359e934ac71d840df066a07703917086f,448d695f55e0b471eabae7d26f7414941b27cbd65699c8dfe392455305fb2e8c,47988736,1.8108714160043746,5998592,8,2
2023Q3,refit,0.001,member_sampling,sequential,1,2,available,94308.0,507,False,5,1.1472303516138609,0.8892562400285923,1.0,0.2,5,succeeded,,cc2871e93efe040d4263040e241f470479ba7006fde1ae3fc1007214f3b393ae,ce2b753d1d367e0abb4575c49abe4942ae2f2d7e55f46fb180a6823ee88c3280,106713872942749308961227673275859036615,512,11716,2eb7f15fdc586948b2651ada8e88c72cdea61bd49e2cfa923d2c44b2fdff7bfa,6a68bd54c065c8f1cfc62e632ab1717dc19fe92e8c2a52212a220d7c437aaec9,47988736,1.8120067919953726,5998592,8,2
2023Q3,refit,0.001,member_sampling,uniform,0,0,available,92566.0,500,False,4,1.2986193634811918,0.8357674047741535,1.0,0.25,12,succeeded,,f62a75fe5d8d3f0890c3e8a42313e03a585d0bc2da6184713ddab252c53e507c,73b5b9ab5d97262aa17a82c984c257caa48914ac64a6026a4ead70acdcab0873,144496401234533742334428543906095520001,512,11716,e685d17adce35829ae82976559fd81bafb2636c19903f024cc6c7fe8d186fed6,,0,0.03384008299326524,0,0,3
2023Q3,refit,0.001,member_sampling,uniform,0,1,available,85663.0,502,False,4,1.4035698025985548,0.8075638260177889,1.0,0.25,10,succeeded,,d7641881204b641573d6bdd2b56945ae1b037237dbf8fbe7e5cc7fa656eb56b8,26c0049fcbcce81764edcd67efa4381c9c4c3028a28482d125e936ca2d8bfb2b,78643518951984955365452746785860755209,512,11716,75e86f0ce9ffc6ffd671cc71e9e9ef1a4af94f3896bf59b0b25f0fd930a8a1df,,0,0.033516916999360546,0,0,2
2023Q3,refit,0.001,member_sampling,uniform,0,2,available,80483.0,501,False,7,1.3278829069492937,0.8319536384656729,1.0,0.15027322404371585,11,succeeded,,25bdfccfd58c14a1e2b52a4bea3d3eadefc9004b2c123fc4d4c91446fac5b2c6,80ed3e570b9a99cc8a68b267a6434139e6f70822a3243298e181952dae705517,122211428909899690213472505305360208801,512,11716,0eef8353add58103a3504215f701fa1aa3d655097889bd386cd344cf2a8ae2db,,0,0.03432004200294614,0,0,2
2023Q3,refit,0.001,member_sampling,uniform,1,0,available,85409.0,502,False,5,1.296935920102097,0.8510100251878394,1.0,0.25,10,succeeded,,aa011aeed55f5146490b0bee531ab9390d05c9ea21222ae3b6a2642093fa1334,2ff80c569f5dfb268a8b8aef0456674195f3d903bfc51103fb9f4dbb7fe17a4b,327660718968766200397485050597333700954,512,11716,fb29a4f0d7226d36d14b3c62fe3fac729a85bca5835b2800f1ec163495feb6b5,,0,0.03387079099775292,0,0,2
2023Q3,refit,0.001,member_sampling,uniform,1,1,available,85990.0,503,False,5,1.265414583091057,0.8602940253592801,1.0,0.2,9,succeeded,,8c80f3b7742caaabb65c9e46502b9adafe693dbcedc62ea11157ac0266215b93,8ed2d5ef9d68e94e95816b5cb216922fc5906549e5ecedf8ef554cb74b067473,145917354043622952360803348145702214528,512,11716,c289cdb5514bb5b5ac47f025c8dc33462d58deee8fb339f4df08f0fea70922d8,,0,0.033121083019068465,0,0,2
2023Q3,refit,0.001,member_sampling,uniform,1,2,available,80755.0,502,False,4,1.2214599715187915,0.8564974848850956,1.0,0.25,10,succeeded,,bd7fa4286b299d4d8b73ec29c4565e61cc3de8b98bffbd067552a80ff728ba73,f5b83436fe4dea08f52d6a32e05126820a4bf3c0e76193c017bb23fc9e45c9f2,106713872942749308961227673275859036615,512,11716,5b7ade1ee9b17670f3fb7fe2e12e924a57f5e278170f7aac2d04a4d82fb65be0,,0,0.03355266700964421,0,0,2
2023Q3,refit,temporal,full_population,all_events_once,,,available,366767.0,355999,False,650,167.74244138649334,0.008803574085392238,1.0,0.0015408344881037914,0,,,,,,,,,,,,,,
2023Q3,refit,temporal,member_sampling,sequential,0,0,available,80731.0,510,False,3,1.1417299426490444,0.9105044012483973,1.0,0.33333333333333326,2,succeeded,,c2629a58e5beacb10857ebed3ee2faf85cf889231dcb264fce6b39115082e7fc,942d94ddad98e3156004eaba887f11ba33a42e885dde8a04fdce3ad6d8dca432,191603857449095521678705925133761271114,512,355999,25fb7eb76054e839f8d50e52a63dce66504588e92cec9c0a26164d2de41f5f9d,27b50c72cc9b23d4f1f6cba33e8f5e4e1c95503c5521dfd7de5e8858153a4de8,1458171904,58.47286158299539,182271488,13,2
2023Q3,refit,temporal,member_sampling,sequential,0,1,available,78228.0,512,False,3,1.0843815513626835,0.9222477211680007,1.0,0.33333333333333326,0,succeeded,,b2dfb68794b302d912f1490ff1b42f7269e51e33206f1f8a6527f77230ff4ebc,81589a199bd9d11ebe03774d09e0cfb456aa94e5d2d4ce960b7fe7b0a33064b9,102621070952047401463389200405103389513,512,355999,978156bb55e22492b9794b43313aca3525ce1197082a599f958f5d454edaf6c7,d3163712ba89768420a40729cd9374da2fc72b493c9d99f2bb564dba66668b72,1458171904,57.26829729200108,182271488,13,1
2023Q3,refit,temporal,member_sampling,sequential,0,2,available,86267.0,512,False,3,1.106796341590643,0.910755879396867,1.0,0.3333333333333333,0,succeeded,,f795e6755ce2fba81ef0803d5eed4f7eec6877e985e739eecd37ac8032e4fe10,ebb6a8c9b9e48185811b3709515fb794bec5e2360577fd4e61397a76f9d5c251,284347670670973432219070790656051556134,512,355999,019e24ca3f56e47bc250f4931d0fe3520fa2f4abc6b915e653a5c70ae8fb6d72,d4e545be5764c6c826eace687a85e354b59914737823232c610bcec931c6062a,1458171904,56.83813987500616,182271488,13,1
2023Q3,refit,temporal,member_sampling,sequential,1,0,available,77694.0,512,False,3,1.088912914768193,0.9208802323598427,1.0,0.33333333333333326,0,succeeded,,f9a18e63a51ac660e4bb04f54f5206962f6cd3608e20eb76951d3267a69cf45c,27538dc62e2206562fa35984b3aae2622c6be4dfe3b70e07a01bdac678c70085,289846509915186216537841716069183441135,512,355999,0e9fb0503232e1e4d0da3fdde37099fb9b2341de84671932dcb5725e4717ed75,a1b5c40617e47f58a770c585fddb56f944d0a79e4a8dd3a0ccf01b251816b504,1458171904,71.45507858402561,182271488,13,1
2023Q3,refit,temporal,member_sampling,sequential,1,1,available,68833.0,512,False,4,1.0952014295468744,0.9212674776530863,1.0,0.2916666666666667,0,succeeded,,42d1e75f39ad9d21afde219b953ddabaa31b9c316213aff2bb2834d40bdff4b9,2fe390daf012e65ca2e14d49907ab15e7851c18bebaae1b82e87af1f05e38486,3002175170422779276682001014596408858,512,355999,45efd7b7fbaef1ab4ec3acaab5169be534285b774e86ca9f4702e9b1bc9f5dfc,86eda3307061d2b486a9a6fdaceb6533501523b3adc0604063b67e31a814c59f,1458171904,58.000744916003896,182271488,13,1
2023Q3,refit,temporal,member_sampling,sequential,1,2,available,81279.0,512,False,3,1.128889381020928,0.9123399692841156,1.0,0.3333333333333333,0,succeeded,,022eb7566c4505deeaa37131b22c7f54afe5af24d39ca4a9f318fa7365e9e0c2,214fdf1935020c9669c16487a952609f0d60e7dbd333a362d18217bda9ebe427,115795175544591023627247783533351417340,512,355999,e1be098d798f44b290d68d6678c352359c91063ac1fc05f2565cb4bdbeebc619,c06af017115b06cc1631660afd8ea42cb984d5cc00c6ccf7b2871e9d69fbab39,1458171904,58.430641415994614,182271488,13,1
2023Q3,refit,temporal,member_sampling,uniform,0,0,available,71822.0,510,False,3,1.1544512823368884,0.8690912460331619,1.0,0.33333333333333326,2,succeeded,,1971b9ec9661e36becf9ad17a4d72e705634771b48662972b5986a1cdf0c5b17,6b5224d655015dc9ba8534e34f6c115af322dd49d60edc7a266a7a99f07d5ee3,191603857449095521678705925133761271114,512,355999,568b1c8be1176b672368ec0606590e2d9d71572e0fc1b4c139a4a6410dcd36f4,,0,0.9240441660222132,0,0,2
2023Q3,refit,temporal,member_sampling,uniform,0,1,available,70479.0,512,False,4,1.1592389222321542,0.897143288298093,1.0,0.25036390101892286,0,succeeded,,e2bcb2e416cca390c1a72b5c0d08506f63fe9b2f2f72efc1e28bb26b2d749c1e,5ff00aa32c81f5b2cc7e1b1d22aa3d8ec0952140447790e5d6bbb24da3d42de6,102621070952047401463389200405103389513,512,355999,04808bcde1d09da7dae399fa9d49ff586523a9dda970ad7ac0a246d4d053d4af,,0,0.9563857080065645,0,0,1
2023Q3,refit,temporal,member_sampling,uniform,0,2,available,64703.0,512,False,4,1.1276756873715283,0.8957158827012772,1.0,0.25,0,succeeded,,a6ab4eebaf041bc15dde8f3cb3ea7b775287d7f0ffc1f5e266c9bd15faafeb08,376782609150a50280b84f64b1d9bead2a91272ea6fa97ad6314b4d08f19e61e,284347670670973432219070790656051556134,512,355999,00fa9f71c83e06680523d0a173cc74b62378a9be688e761faa25de4e637042ee,,0,0.9492343330057338,0,0,1
2023Q3,refit,temporal,member_sampling,uniform,1,0,available,73548.0,512,False,3,1.1221651166585087,0.8798301564611153,1.0,0.33333333333333326,0,succeeded,,927ab2807ee7ec821d19895db10eda9f70e22f5247b805597c1a9c87ee67eccf,ddffea6ee6831f87dfa877b4d1565b24593b8d9e3396727fe080c69d53092380,289846509915186216537841716069183441135,512,355999,36cc37cf62c4c8d63d9f456d23c3311a9cae0c9970f4da8842941c6871bceaa8,,0,0.9170640000083949,0,0,1
2023Q3,refit,temporal,member_sampling,uniform,1,1,available,75169.0,512,False,4,1.182668387234099,0.8674019491107376,1.0,0.25,0,succeeded,,f4c315bee1a1ab3c3571e93651d15149c6667b35ea84a0e3a6c71e8175865994,ad889d54460dd139b6de5cc86124ae7cf1a7422e4a27d8d15df2132184492b8b,3002175170422779276682001014596408858,512,355999,7a2dbd0710ce6ab4542a2617a6900e82560b7dfda50bab6a03582e7e57571873,,0,0.9181260420009494,0,0,1
2023Q3,refit,temporal,member_sampling,uniform,1,2,available,80044.0,512,False,4,1.1748913097796212,0.875788274530291,1.0,0.25,0,succeeded,,68bcec1778c7428f2a6f783c32212437e2a5324fe8dedc75b5e5494508344dcc,537b23a3152f77c6577e02feef5bb92cfd3238c8cf533f788ba71dd18d44639d,115795175544591023627247783533351417340,512,355999,ac20697a7a142e4ac9b8a3888650ad1bccdc91c18a75e3ed056e81eade539e50,,0,0.9225826660112944,0,0,1
2023Q4,inner,0.0005,full_population,all_events_once,,,available,364767.0,33012,False,116,19.00774466988516,0.08578054429763046,1.0,0.008855342621607124,0,,,,,,,,,,,,,,
2023Q4,inner,0.0005,member_sampling,sequential,0,0,available,82932.0,509,False,3,1.1564293638161385,0.8902170475169893,1.0,0.33333333333333326,3,succeeded,,fbc8c81396816d42e964f9802153261a2b6e34e890d1116df7e7b17f1367c54b,a7f37c52e92469a9b5d08971866b435a502504edd0731e0783217990b6b476dc,27492540518709416569458338602676896988,512,33012,6bb3c9a795494699a4a9493be89af85bf0b3e186e5c2bbcdebca0053fe8232a2,6bd35b1ec78eb4871416b39cca7252e84c51d5e2fc6978d49fde720da6970d8f,135217152,5.774875165981939,16902144,10,2
2023Q4,inner,0.0005,member_sampling,sequential,0,1,available,108442.0,511,False,4,1.2254938123605246,0.8772967427815164,1.0,0.25,1,succeeded,,45c164299b7453c88f15e0da048411c222ea7aa33f4f4e61f32466ba34f21bae,a02ac2a288105bde6eeafe8e1450a60fb6a344b0178d4a3cfd8980f8e7932b0d,90958470858957731198846729056018764383,512,33012,16d942afe66de3e4d40bce907adf213e5da6459fd1485b114fad454dfb9c2d6a,84b9d6bfae51a63ee97cc1e0ad586f6493a4932be574f15b1d4fa699ac1d7716,135217152,5.877150957996491,16902144,10,2
2023Q4,inner,0.0005,member_sampling,sequential,0,2,available,83189.0,508,False,4,1.2070946879996154,0.8948915997135152,1.0,0.25,4,succeeded,,544298f6f4e9afb03afbd1c97e9a3ccc206077311c43443ea7d732f4f2ca149b,4addc22d53afd8642bf74e9bc876a99a9c8e8a888ca0e1bfdd8c8fe202a2874c,257718724691900437975565308545030603120,512,33012,0fe7f8b9165fea127bffd8021c99972f3aaa75230a7893293e20d1b6e52e839a,f1ff3d08610a705f4cf9e3cc3a80beab22234ae9c8a490667788a60401ffecfe,135217152,5.829794290999416,16902144,10,2
2023Q4,inner,0.0005,member_sampling,sequential,1,0,available,96342.0,510,False,4,1.1648190820203026,0.8974391407882383,1.0,0.25,2,succeeded,,d3766baa389d56bd2b9488cbbb278c5bce44e13077c1a2238e2cbbf6a0772ab9,3e4e9fae6c0852806e45fc58001626403d6b6e4812c9f0c1fff4a155d7ba10c4,21814748789586370219164982041403500779,512,33012,bb4bf8d31f11f50e021f40119398de4b7e3a8d5ac3eac3f8a4109c0a11ae9977,2fcee12f643bb439059f322d3e5c0f61759fbe32326fffabc361212fe5c87d90,135217152,5.751560083008371,16902144,10,2
